Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
0,DefaultEntity.11,Input@Server1,3.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.11' transferring from '[Node] Input@Server1' into station 'Server1.InputBuffer'.
0,DefaultEntity.11,Source1,2.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' execution ended.
0,DefaultEntity.11,Server1,4.OnEnteredInputBuffer,[Begin],Process 'Server1.OnEnteredInputBuffer' execution started.
0,DefaultEntity.11,Server1,4.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'DefaultEntity.11' ending transfer into station 'Server1.InputBuffer'.
0,DefaultEntity.11,Output@Source1,2.OnExited,[Begin],Process 'Output@Source1.OnExited' execution started.
0,DefaultEntity.11,Output@Source1,2.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source1.Exited'.
0,DefaultEntity.11,Output@Source1,2.OnExited,[End],Process 'Output@Source1.OnExited' execution ended.
0,DefaultEntity.11,Input@Server1,2.OnExited,[Begin],Process 'Input@Server1.OnExited' execution started.
0,DefaultEntity.11,Input@Server1,2.OnExited,[Fire] ExitedEvent,Firing event 'Input@Server1.Exited'.
0,DefaultEntity.11,Input@Server1,2.OnExited,[End],Process 'Input@Server1.OnExited' execution ended.
0,DefaultEntity.11,Server1,4.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.11' waiting to seize '1' resource(s) of resource type '[ParentObject] Server1'.
0,DefaultEntity.11,Source1,0.OnEnteredOutputBuffer,[End],Process 'Source1.OnEnteredOutputBuffer' execution ended.
0,DefaultEntity.11,Output@Source1,1.OnEnteredFromAssociatedObject,[End],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution ended.
0,DefaultEntity.11,Input@Server1,3.OnEnteredToAssociatedObject,[End],Process 'Input@Server1.OnEnteredToAssociatedObject' execution ended.
0,--,--,--,--,Resource 'Server1' checking allocation queue which contains '1' item(s).
0,DefaultEntity.11,Server1,4.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.11' checking availability to seize '1' resource(s) of resource type '[ParentObject] Server1'.
0,DefaultEntity.11,Server1,4.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.11' found '1' currently available resource(s) of resource type '[ParentObject] Server1'.
0,--,--,--,--,Resource 'Server1' selecting object 'DefaultEntity.11' waiting at rank '1' in allocation queue.
0,DefaultEntity.11,Server1,4.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.11' seized '1' capacity unit(s) of resource 'Server1'.
0,DefaultEntity.11,Server1,4.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.11' completed seize of '1' resource(s) of resource type '[ParentObject] Server1'.
0,DefaultEntity.11,Server1,4.OnEnteredInputBuffer,[Transfer] ToProcessing,Entity 'DefaultEntity.11' transferring from '[Station] Server1.InputBuffer' into station 'Server1.Processing'.
0,DefaultEntity.11,Server1,3.OnEnteredProcessing,[Begin],Process 'Server1.OnEnteredProcessing' execution started.
0,DefaultEntity.11,Server1,3.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'DefaultEntity.11' ending transfer into station 'Server1.Processing'.
0,DefaultEntity.11,Server1,3.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
0,DefaultEntity.11,Server1,3.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token sent to 'True' exit.
0,DefaultEntity.11,Server1,3.OnEnteredProcessing,[Delay] ProcessingTime,Delaying token for '0.00353746818799988' Hours until time '0.00353746818799988' Hours. Delay multiplier was '1'.
0,DefaultEntity.11,Server1,4.OnEnteredInputBuffer,[End],Process 'Server1.OnEnteredInputBuffer' execution ended.
0.00353746818799988,DefaultEntity.11,Server1,3.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'DefaultEntity.11' transferring from '[Station] Server1.Processing' into station 'Server1.OutputBuffer'.
0.00353746818799988,DefaultEntity.11,Server1,4.OnEnteredOutputBuffer,[Begin],Process 'Server1.OnEnteredOutputBuffer' execution started.
0.00353746818799988,DefaultEntity.11,Server1,4.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'DefaultEntity.11' ending transfer into station 'Server1.OutputBuffer'.
0.00353746818799988,DefaultEntity.11,Server1,4.OnEnteredOutputBuffer,[Release] Server,Object 'DefaultEntity.11' attempting to release '1' resource(s) of resource type '[ParentObject] Server1'.
0.00353746818799988,DefaultEntity.11,Server1,4.OnEnteredOutputBuffer,[Release] Server,Object 'DefaultEntity.11' released '1' capacity unit(s) of resource 'Server1'.
0.00353746818799988,DefaultEntity.11,Server1,4.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'DefaultEntity.11' transferring from '[Station] Server1.OutputBuffer' into node 'Output@Server1'.
0.00353746818799988,DefaultEntity.11,Output@Server1,1.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Server1.OnEnteredFromAssociatedObject' execution started.
0.00353746818799988,DefaultEntity.11,Output@Server1,1.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Server1.Entered'.
0.00353746818799988,DefaultEntity.11,Output@Server1,1.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'DefaultEntity.11' transferring from '[Node] Output@Server1' into node 'Input@Sink1'.
0.00353746818799988,DefaultEntity.11,Input@Sink1,0.OnEnteredToAssociatedObject,[Begin],Process 'Input@Sink1.OnEnteredToAssociatedObject' execution started.
0.00353746818799988,DefaultEntity.11,Input@Sink1,0.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Sink1.Entered'.
0.00353746818799988,DefaultEntity.11,Input@Sink1,0.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.11' transferring from '[Node] Input@Sink1' into object 'Sink1'.
0.00353746818799988,DefaultEntity.11,Input@Sink1,0.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.11' transferring from '[Node] Input@Sink1' into station 'Sink1.InputBuffer'.
0.00353746818799988,DefaultEntity.11,Server1,3.OnEnteredProcessing,[End],Process 'Server1.OnEnteredProcessing' execution ended.
0.00353746818799988,DefaultEntity.11,Sink1,2.OnEnteredInputBuffer,[Begin],Process 'Sink1.OnEnteredInputBuffer' execution started.
0.00353746818799988,DefaultEntity.11,Sink1,2.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'DefaultEntity.11' ending transfer into station 'Sink1.InputBuffer'.
0.00353746818799988,DefaultEntity.11,Output@Server1,3.OnExited,[Begin],Process 'Output@Server1.OnExited' execution started.
0.00353746818799988,DefaultEntity.11,Output@Server1,3.OnExited,[Fire] ExitedEvent,Firing event 'Output@Server1.Exited'.
0.00353746818799988,DefaultEntity.11,Output@Server1,3.OnExited,[End],Process 'Output@Server1.OnExited' execution ended.
0.00353746818799988,DefaultEntity.11,Input@Sink1,3.OnExited,[Begin],Process 'Input@Sink1.OnExited' execution started.
0.00353746818799988,DefaultEntity.11,Input@Sink1,3.OnExited,[Fire] ExitedEvent,Firing event 'Input@Sink1.Exited'.
0.00353746818799988,DefaultEntity.11,Input@Sink1,3.OnExited,[End],Process 'Input@Sink1.OnExited' execution ended.
0.00353746818799988,DefaultEntity.11,Sink1,2.OnEnteredInputBuffer,[Tally] TimeInSystem,Recording '1' observation(s) of value '0.00353746818799988' Hours for tally statistic 'Sink1.TimeInSystem'.
0.00353746818799988,DefaultEntity.11,Sink1,2.OnEnteredInputBuffer,[Destroy] Entity,Destroying object 'DefaultEntity.11'.
0.00353746818799988,--,--,--,--,Object 'DefaultEntity.11' destroyed.
0.00353746818799988, ,Sink1,2.OnEnteredInputBuffer,[End],Process 'Sink1.OnEnteredInputBuffer' execution ended.
0.00353746818799988, ,Server1,4.OnEnteredOutputBuffer,[End],Process 'Server1.OnEnteredOutputBuffer' execution ended.
0.00353746818799988, ,Output@Server1,1.OnEnteredFromAssociatedObject,[End],Process 'Output@Server1.OnEnteredFromAssociatedObject' execution ended.
0.00353746818799988, ,Input@Sink1,0.OnEnteredToAssociatedObject,[End],Process 'Input@Sink1.OnEnteredToAssociatedObject' execution ended.
0.00655278052637456,--,--,--,--,Firing event 'Source1.EntityArrivals.Event'.
0.00655278052637456,--,--,--,--,Time until next event of timer 'Source1.EntityArrivals' is '0.00103194614643843' Hours.
0.00655278052637456,Source1,Source1,0.OnEntityArrival,[Begin],Process 'Source1.OnEntityArrival' execution started.
0.00655278052637456,Source1,Source1,0.OnEntityArrival,[Create] Entities,Creating '1' new object(s) of entity type 'DefaultEntity'.
0.00655278052637456,Source1,Source1,0.OnEntityArrival,[Create] Entities,Created object 'DefaultEntity.12'.
0.00655278052637456,DefaultEntity.12,Source1,1.OnEntityArrival,[Transfer] ToProcessing,Entity 'DefaultEntity.12' transferring from '[FreeSpace] Source1' into station 'Source1.Processing'.
0.00655278052637456,Source1,Source1,0.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0.00655278052637456,DefaultEntity.12,Source1,4.OnEnteredProcessing,[Begin],Process 'Source1.OnEnteredProcessing' execution started.
0.00655278052637456,DefaultEntity.12,Source1,4.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'DefaultEntity.12' ending transfer into station 'Source1.Processing'.
0.00655278052637456,DefaultEntity.12,Source1,4.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'DefaultEntity.12' transferring from '[Station] Source1.Processing' into station 'Source1.OutputBuffer'.
0.00655278052637456,DefaultEntity.12,Source1,1.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0.00655278052637456,DefaultEntity.12,Source1,0.OnEnteredOutputBuffer,[Begin],Process 'Source1.OnEnteredOutputBuffer' execution started.
0.00655278052637456,DefaultEntity.12,Source1,0.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'DefaultEntity.12' ending transfer into station 'Source1.OutputBuffer'.
0.00655278052637456,DefaultEntity.12,Source1,0.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'DefaultEntity.12' transferring from '[Station] Source1.OutputBuffer' into node 'Output@Source1'.
0.00655278052637456,DefaultEntity.12,Output@Source1,1.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution started.
0.00655278052637456,DefaultEntity.12,Output@Source1,1.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source1.Entered'.
0.00655278052637456,DefaultEntity.12,Output@Source1,1.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'DefaultEntity.12' transferring from '[Node] Output@Source1' into node 'Input@Server1'.
0.00655278052637456,DefaultEntity.12,Input@Server1,2.OnEnteredToAssociatedObject,[Begin],Process 'Input@Server1.OnEnteredToAssociatedObject' execution started.
0.00655278052637456,DefaultEntity.12,Input@Server1,2.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Server1.Entered'.
0.00655278052637456,DefaultEntity.12,Input@Server1,2.OnEnteredToAssociatedObject,[Execute] EnteredAddOnProcess,Executing process 'Input_Server1_Entered'.
0.00655278052637456,DefaultEntity.12,Model,3.Input_Server1_Entered,[Begin],Process 'Input_Server1_Entered' execution started.
0.00655278052637456,DefaultEntity.12,Model,3.Input_Server1_Entered,[Calculation] Calculation1,Info: Before Calculation: Row=[2 Value1=814 Value2=814
0.00655278052637456,DefaultEntity.12,Model,3.Input_Server1_Entered,[Calculation] Calculation1,Info: After Calculation: Row=[2 Value1=28.5306852353742 Value2=662596
0.00655278052637456,DefaultEntity.12,Model,3.Input_Server1_Entered,[End],Process 'Input_Server1_Entered' execution ended.
0.00655278052637456,DefaultEntity.12,Input@Server1,2.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.12' transferring from '[Node] Input@Server1' into object 'Server1'.
0.00655278052637456,DefaultEntity.12,Input@Server1,2.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.12' transferring from '[Node] Input@Server1' into station 'Server1.InputBuffer'.
0.00655278052637456,DefaultEntity.12,Source1,4.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' execution ended.
0.00655278052637456,DefaultEntity.12,Server1,3.OnEnteredInputBuffer,[Begin],Process 'Server1.OnEnteredInputBuffer' execution started.
0.00655278052637456,DefaultEntity.12,Server1,3.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'DefaultEntity.12' ending transfer into station 'Server1.InputBuffer'.
0.00655278052637456,DefaultEntity.12,Output@Source1,4.OnExited,[Begin],Process 'Output@Source1.OnExited' execution started.
0.00655278052637456,DefaultEntity.12,Output@Source1,4.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source1.Exited'.
0.00655278052637456,DefaultEntity.12,Output@Source1,4.OnExited,[End],Process 'Output@Source1.OnExited' execution ended.
0.00655278052637456,DefaultEntity.12,Input@Server1,4.OnExited,[Begin],Process 'Input@Server1.OnExited' execution started.
0.00655278052637456,DefaultEntity.12,Input@Server1,4.OnExited,[Fire] ExitedEvent,Firing event 'Input@Server1.Exited'.
0.00655278052637456,DefaultEntity.12,Input@Server1,4.OnExited,[End],Process 'Input@Server1.OnExited' execution ended.
0.00655278052637456,DefaultEntity.12,Server1,3.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.12' waiting to seize '1' resource(s) of resource type '[ParentObject] Server1'.
0.00655278052637456,DefaultEntity.12,Source1,0.OnEnteredOutputBuffer,[End],Process 'Source1.OnEnteredOutputBuffer' execution ended.
0.00655278052637456,DefaultEntity.12,Output@Source1,1.OnEnteredFromAssociatedObject,[End],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution ended.
0.00655278052637456,DefaultEntity.12,Input@Server1,2.OnEnteredToAssociatedObject,[End],Process 'Input@Server1.OnEnteredToAssociatedObject' execution ended.
0.00655278052637456,--,--,--,--,Resource 'Server1' checking allocation queue which contains '1' item(s).
0.00655278052637456,DefaultEntity.12,Server1,3.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.12' checking availability to seize '1' resource(s) of resource type '[ParentObject] Server1'.
0.00655278052637456,DefaultEntity.12,Server1,3.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.12' found '1' currently available resource(s) of resource type '[ParentObject] Server1'.
0.00655278052637456,--,--,--,--,Resource 'Server1' selecting object 'DefaultEntity.12' waiting at rank '1' in allocation queue.
0.00655278052637456,DefaultEntity.12,Server1,3.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.12' seized '1' capacity unit(s) of resource 'Server1'.
0.00655278052637456,DefaultEntity.12,Server1,3.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.12' completed seize of '1' resource(s) of resource type '[ParentObject] Server1'.
0.00655278052637456,DefaultEntity.12,Server1,3.OnEnteredInputBuffer,[Transfer] ToProcessing,Entity 'DefaultEntity.12' transferring from '[Station] Server1.InputBuffer' into station 'Server1.Processing'.
0.00655278052637456,DefaultEntity.12,Server1,2.OnEnteredProcessing,[Begin],Process 'Server1.OnEnteredProcessing' execution started.
0.00655278052637456,DefaultEntity.12,Server1,2.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'DefaultEntity.12' ending transfer into station 'Server1.Processing'.
0.00655278052637456,DefaultEntity.12,Server1,2.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
0.00655278052637456,DefaultEntity.12,Server1,2.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token sent to 'True' exit.
0.00655278052637456,DefaultEntity.12,Server1,2.OnEnteredProcessing,[Delay] ProcessingTime,Delaying token for '0.00335718967612597' Hours until time '0.00990997020250052' Hours. Delay multiplier was '1'.
0.00655278052637456,DefaultEntity.12,Server1,3.OnEnteredInputBuffer,[End],Process 'Server1.OnEnteredInputBuffer' execution ended.
0.00758472667281298,--,--,--,--,Firing event 'Source1.EntityArrivals.Event'.
0.00758472667281298,--,--,--,--,Time until next event of timer 'Source1.EntityArrivals' is '0.0021151311913377' Hours.
0.00758472667281298,Source1,Source1,3.OnEntityArrival,[Begin],Process 'Source1.OnEntityArrival' execution started.
0.00758472667281298,Source1,Source1,3.OnEntityArrival,[Create] Entities,Creating '1' new object(s) of entity type 'DefaultEntity'.
0.00758472667281298,Source1,Source1,3.OnEntityArrival,[Create] Entities,Created object 'DefaultEntity.13'.
0.00758472667281298,DefaultEntity.13,Source1,1.OnEntityArrival,[Transfer] ToProcessing,Entity 'DefaultEntity.13' transferring from '[FreeSpace] Source1' into station 'Source1.Processing'.
0.00758472667281298,Source1,Source1,3.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0.00758472667281298,DefaultEntity.13,Source1,0.OnEnteredProcessing,[Begin],Process 'Source1.OnEnteredProcessing' execution started.
0.00758472667281298,DefaultEntity.13,Source1,0.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'DefaultEntity.13' ending transfer into station 'Source1.Processing'.
0.00758472667281298,DefaultEntity.13,Source1,0.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'DefaultEntity.13' transferring from '[Station] Source1.Processing' into station 'Source1.OutputBuffer'.
0.00758472667281298,DefaultEntity.13,Source1,1.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0.00758472667281298,DefaultEntity.13,Source1,3.OnEnteredOutputBuffer,[Begin],Process 'Source1.OnEnteredOutputBuffer' execution started.
0.00758472667281298,DefaultEntity.13,Source1,3.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'DefaultEntity.13' ending transfer into station 'Source1.OutputBuffer'.
0.00758472667281298,DefaultEntity.13,Source1,3.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'DefaultEntity.13' transferring from '[Station] Source1.OutputBuffer' into node 'Output@Source1'.
0.00758472667281298,DefaultEntity.13,Output@Source1,1.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution started.
0.00758472667281298,DefaultEntity.13,Output@Source1,1.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source1.Entered'.
0.00758472667281298,DefaultEntity.13,Output@Source1,1.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'DefaultEntity.13' transferring from '[Node] Output@Source1' into node 'Input@Server1'.
0.00758472667281298,DefaultEntity.13,Input@Server1,4.OnEnteredToAssociatedObject,[Begin],Process 'Input@Server1.OnEnteredToAssociatedObject' execution started.
0.00758472667281298,DefaultEntity.13,Input@Server1,4.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Server1.Entered'.
0.00758472667281298,DefaultEntity.13,Input@Server1,4.OnEnteredToAssociatedObject,[Execute] EnteredAddOnProcess,Executing process 'Input_Server1_Entered'.
0.00758472667281298,DefaultEntity.13,Model,5.Input_Server1_Entered,[Begin],Process 'Input_Server1_Entered' execution started.
0.00758472667281298,DefaultEntity.13,Model,5.Input_Server1_Entered,[Calculation] Calculation1,Info: Before Calculation: Row=[2 Value1=309 Value2=309
0.00758472667281298,DefaultEntity.13,Model,5.Input_Server1_Entered,[Calculation] Calculation1,Info: After Calculation: Row=[2 Value1=17.5783958312469 Value2=95481
0.00758472667281298,DefaultEntity.13,Model,5.Input_Server1_Entered,[End],Process 'Input_Server1_Entered' execution ended.
0.00758472667281298,DefaultEntity.13,Input@Server1,4.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.13' transferring from '[Node] Input@Server1' into object 'Server1'.
0.00758472667281298,DefaultEntity.13,Input@Server1,4.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.13' transferring from '[Node] Input@Server1' into station 'Server1.InputBuffer'.
0.00758472667281298,DefaultEntity.13,Source1,0.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' execution ended.
0.00758472667281298,DefaultEntity.13,Server1,5.OnEnteredInputBuffer,[Begin],Process 'Server1.OnEnteredInputBuffer' execution started.
0.00758472667281298,DefaultEntity.13,Server1,5.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'DefaultEntity.13' ending transfer into station 'Server1.InputBuffer'.
0.00758472667281298,DefaultEntity.13,Output@Source1,0.OnExited,[Begin],Process 'Output@Source1.OnExited' execution started.
0.00758472667281298,DefaultEntity.13,Output@Source1,0.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source1.Exited'.
0.00758472667281298,DefaultEntity.13,Output@Source1,0.OnExited,[End],Process 'Output@Source1.OnExited' execution ended.
0.00758472667281298,DefaultEntity.13,Input@Server1,0.OnExited,[Begin],Process 'Input@Server1.OnExited' execution started.
0.00758472667281298,DefaultEntity.13,Input@Server1,0.OnExited,[Fire] ExitedEvent,Firing event 'Input@Server1.Exited'.
0.00758472667281298,DefaultEntity.13,Input@Server1,0.OnExited,[End],Process 'Input@Server1.OnExited' execution ended.
0.00758472667281298,DefaultEntity.13,Server1,5.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.13' waiting to seize '1' resource(s) of resource type '[ParentObject] Server1'.
0.00758472667281298,DefaultEntity.13,Source1,3.OnEnteredOutputBuffer,[End],Process 'Source1.OnEnteredOutputBuffer' execution ended.
0.00758472667281298,DefaultEntity.13,Output@Source1,1.OnEnteredFromAssociatedObject,[End],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution ended.
0.00758472667281298,DefaultEntity.13,Input@Server1,4.OnEnteredToAssociatedObject,[End],Process 'Input@Server1.OnEnteredToAssociatedObject' execution ended.
0.00758472667281298,--,--,--,--,Resource 'Server1' checking allocation queue which contains '1' item(s).
0.00758472667281298,--,--,--,--,Resource 'Server1' unable to select any items waiting in allocation queue. No available capacity.
0.00969985786415068,--,--,--,--,Firing event 'Source1.EntityArrivals.Event'.
0.00969985786415068,--,--,--,--,Time until next event of timer 'Source1.EntityArrivals' is '0.00147881950893051' Hours.
0.00969985786415068,Source1,Source1,4.OnEntityArrival,[Begin],Process 'Source1.OnEntityArrival' execution started.
0.00969985786415068,Source1,Source1,4.OnEntityArrival,[Create] Entities,Creating '1' new object(s) of entity type 'DefaultEntity'.
0.00969985786415068,Source1,Source1,4.OnEntityArrival,[Create] Entities,Created object 'DefaultEntity.14'.
0.00969985786415068,DefaultEntity.14,Source1,1.OnEntityArrival,[Transfer] ToProcessing,Entity 'DefaultEntity.14' transferring from '[FreeSpace] Source1' into station 'Source1.Processing'.
0.00969985786415068,Source1,Source1,4.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0.00969985786415068,DefaultEntity.14,Source1,3.OnEnteredProcessing,[Begin],Process 'Source1.OnEnteredProcessing' execution started.
0.00969985786415068,DefaultEntity.14,Source1,3.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'DefaultEntity.14' ending transfer into station 'Source1.Processing'.
0.00969985786415068,DefaultEntity.14,Source1,3.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'DefaultEntity.14' transferring from '[Station] Source1.Processing' into station 'Source1.OutputBuffer'.
0.00969985786415068,DefaultEntity.14,Source1,1.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0.00969985786415068,DefaultEntity.14,Source1,4.OnEnteredOutputBuffer,[Begin],Process 'Source1.OnEnteredOutputBuffer' execution started.
0.00969985786415068,DefaultEntity.14,Source1,4.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'DefaultEntity.14' ending transfer into station 'Source1.OutputBuffer'.
0.00969985786415068,DefaultEntity.14,Source1,4.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'DefaultEntity.14' transferring from '[Station] Source1.OutputBuffer' into node 'Output@Source1'.
0.00969985786415068,DefaultEntity.14,Output@Source1,1.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution started.
0.00969985786415068,DefaultEntity.14,Output@Source1,1.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source1.Entered'.
